X_100_Bundi_93_Bundi_Wheat	4570.0
X_110_Bundi_95_Bundi_Wheat	6527.14
X_120_Bundi_93_Bundi_Wheat	17590.0
X_123_Bundi_95_Bundi_Wheat	36520.0
X_137_Chittaurgarh_263_Chittaurgarh_Wheat	9130.0
X_159_Deeg_27_Bharatpur_Wheat	54780.0
X_160_Deeg_23_Alwar_Wheat	16650.0
X_160_Deeg_27_Bharatpur_Wheat	7930.0
X_160_Deeg_28_Bharatpur_Wheat	45540.0
X_160_Deeg_55_Kotputli_Behror_Wheat	12050.0
X_161_Deeg_27_Bharatpur_Wheat	54780.0
X_162_Deeg_27_Bharatpur_Wheat	3730.0
X_163_Deeg_22_Alwar_Wheat	43750.0
X_163_Deeg_23_Alwar_Wheat	26770.0
X_163_Deeg_24_Alwar_Wheat	11650.0
X_165_Deeg_24_Alwar_Wheat	45650.0
X_171_Hanumangarh_138_Hanumangarh_Wheat	9130.0
X_172_Hanumangarh_159_Hanumangarh_Wheat	9130.0
X_174_Hanumangarh_146_Hanumangarh_Wheat	18260.0
X_175_Hanumangarh_61_Sikar_Wheat	9130.0
X_176_Hanumangarh_144_Hanumangarh_Wheat	16430.0
X_177_Hanumangarh_139_Hanumangarh_Wheat	9130.0
X_186_Hanumangarh_148_Hanumangarh_Wheat	13700.0
X_187_Hanumangarh_55_Kotputli_Behror_Wheat	9130.0
X_189_Hanumangarh_148_Hanumangarh_Wheat	40770.0
X_193_Hanumangarh_47_Jhunjhunun_Wheat	72933.0
X_194_Hanumangarh_61_Sikar_Wheat	18260.0
X_195_Hanumangarh_55_Kotputli_Behror_Wheat	18260.0
X_197_Hanumangarh_156_Hanumangarh_Wheat	64400.0
X_200_Hanumangarh_147_Hanumangarh_Wheat	9130.0
X_201_Hanumangarh_160_Hanumangarh_Wheat	71400.0
X_201_Hanumangarh_161_Hanumangarh_Wheat	117160.0
X_201_Hanumangarh_168_Hanumangarh_Wheat	57960.0
X_202_Hanumangarh_167_Hanumangarh_Wheat	246520.0
X_203_Hanumangarh_155_Hanumangarh_Wheat	33600.0
X_203_Hanumangarh_161_Hanumangarh_Wheat	62340.0
X_203_Hanumangarh_167_Hanumangarh_Wheat	17520.0
X_206_Hanumangarh_146_Hanumangarh_Wheat	37740.0
X_206_Hanumangarh_153_Hanumangarh_Wheat	45000.0
X_207_Hanumangarh_139_Hanumangarh_Wheat	30070.0
X_207_Hanumangarh_144_Hanumangarh_Wheat	18298.0
X_207_Hanumangarh_153_Hanumangarh_Wheat	22200.0
X_207_Hanumangarh_166_Hanumangarh_Wheat	60200.0
X_20_Baran_89_Baran_Wheat	38120.0
X_210_Hanumangarh_151_Hanumangarh_Wheat	67200.0
X_210_Hanumangarh_157_Hanumangarh_Wheat	78400.0
X_212_Hanumangarh_148_Hanumangarh_Wheat	18260.0
X_21_Baran_89_Baran_Wheat	18260.0
X_224_Hanumangarh_55_Kotputli_Behror_Wheat	7509.0
